asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
4072325,9,13,29,41%,59%,0,51
4036545,12,8,31,60%,40%,0,51
4036538,10,8,33,56%,44%,0,51
4036534,7,13,31,35%,65%,0,51
4036532,3,12,36,20%,80%,0,51
4036492,6,9,36,40%,60%,0,51
4036388,7,9,35,44%,56%,0,51
4023679,5,8,38,38%,62%,0,51
3998909,7,13,31,35%,65%,0,51
3984091,7,16,28,30%,70%,0,51
3984070,4,11,36,27%,73%,0,51
3980507,6,9,36,40%,60%,0,51
3979673,7,14,30,33%,67%,0,51
3974211,14,4,33,78%,22%,0,51
3973302,11,6,34,65%,35%,0,51
3961603,8,14,29,36%,64%,0,51
3960901,8,12,31,40%,60%,0,51
3960757,6,13,32,32%,68%,0,51
3960628,4,16,31,20%,80%,0,51
3939327,7,14,30,33%,67%,0,51
3892972,3,11,37,21%,79%,0,51
3890886,8,13,30,38%,62%,0,51
3867526,8,15,28,35%,65%,0,51
3864770,8,15,28,35%,65%,0,51
3839271,5,11,35,31%,69%,0,51
3826364,14,8,29,64%,36%,0,51
3755293,7,9,35,44%,56%,0,51
3740383,4,7,40,36%,64%,0,51
3603706,6,10,35,38%,63%,0,51
3586051,5,9,37,36%,64%,0,51
3581814,9,15,27,38%,63%,0,51
3566910,6,8,37,43%,57%,0,51
3533627,8,11,32,42%,58%,0,51
3532126,15,9,27,63%,38%,0,51
3485653,7,9,35,44%,56%,0,51
3469910,4,14,33,22%,78%,0,51
3469891,8,13,30,38%,62%,0,51
3469072,11,8,32,58%,42%,0,51
3468980,5,9,37,36%,64%,0,51
3468903,10,13,28,43%,57%,0,51
3332737,4,15,32,21%,79%,0,51
3332731,3,12,36,20%,80%,0,51
3301685,8,12,31,40%,60%,0,51
3256846,8,14,29,36%,64%,0,51
3255299,7,12,32,37%,63%,0,51
3255280,11,7,33,61%,39%,0,51
3255263,5,7,39,42%,58%,0,51
3212819,7,11,33,39%,61%,0,51
3154519,15,11,25,58%,42%,0,51
3128054,10,6,35,63%,38%,0,51
3098814,14,9,28,61%,39%,0,51
3071823,9,11,31,45%,55%,0,51
3069952,2,11,38,15%,85%,0,51
3038029,16,9,26,64%,36%,0,51
3030669,8,15,28,35%,65%,0,51
2992646,4,13,34,24%,76%,0,51
2975809,8,16,27,33%,67%,0,51
2849165,11,6,34,65%,35%,0,51
2842480,12,15,24,44%,56%,0,51
2839384,4,9,38,31%,69%,0,51
2821523,6,15,30,29%,71%,0,51
2695435,10,15,26,40%,60%,0,51
2692987,6,12,33,33%,67%,0,51
2678111,8,12,31,40%,60%,0,51
4282738,3,13,34,19%,81%,0,50
4276339,5,9,36,36%,64%,0,50
4231715,7,10,33,41%,59%,0,50
4210751,9,14,27,39%,61%,0,50
4204858,13,4,33,76%,24%,0,50
4174704,7,11,32,39%,61%,0,50
4174642,9,12,29,43%,57%,0,50
4171208,6,10,34,38%,63%,0,50
4170778,10,6,34,63%,38%,0,50
4161951,5,11,34,31%,69%,0,50
4158644,9,11,30,45%,55%,0,50
4154523,8,12,30,40%,60%,0,50
4154512,6,11,33,35%,65%,0,50
4154508,6,4,40,60%,40%,0,50
4154490,3,12,35,20%,80%,0,50
4150051,5,14,31,26%,74%,0,50
4150023,6,15,29,29%,71%,0,50
4147758,7,12,31,37%,63%,0,50
4147394,6,12,32,33%,67%,0,50
4145611,9,12,29,43%,57%,0,50
4144711,3,6,41,33%,67%,0,50
4135151,14,10,26,58%,42%,0,50
4086876,11,7,32,61%,39%,0,50
4086868,8,12,30,40%,60%,0,50
4084564,10,8,32,56%,44%,0,50
4084549,12,9,29,57%,43%,0,50
4084542,10,13,27,43%,57%,0,50
4041329,9,6,35,60%,40%,0,50
4036486,8,11,31,42%,58%,0,50
4036454,7,9,34,44%,56%,0,50
4036407,5,9,36,36%,64%,0,50
4025484,7,9,34,44%,56%,0,50
4025006,8,12,30,40%,60%,0,50
4015416,5,13,32,28%,72%,0,50
3998970,0,9,41,0%,100%,0,50
3998922,6,11,33,35%,65%,0,50
3998879,6,9,35,40%,60%,0,50
3998878,3,8,39,27%,73%,0,50
3998877,8,15,27,35%,65%,0,50
3998872,8,10,32,44%,56%,0,50
3993969,7,12,31,37%,63%,0,50
3989637,5,13,32,28%,72%,0,50
3989350,5,14,31,26%,74%,0,50
3988772,8,10,32,44%,56%,0,50
3984090,8,13,29,38%,62%,0,50
3984084,11,5,34,69%,31%,0,50
3984045,12,8,30,60%,40%,0,50
3982457,8,10,32,44%,56%,0,50
3980536,7,13,30,35%,65%,0,50
3973363,7,9,34,44%,56%,0,50
3961513,13,9,28,59%,41%,0,50
3961503,12,9,29,57%,43%,0,50
3961006,7,9,34,44%,56%,0,50
3960862,13,10,27,57%,43%,0,50
3960722,9,15,26,38%,63%,0,50
3960709,8,10,32,44%,56%,0,50
3935743,8,11,31,42%,58%,0,50
3922024,4,11,35,27%,73%,0,50
3892365,3,10,37,23%,77%,0,50
3864834,10,13,27,43%,57%,0,50
3864216,13,10,27,57%,43%,0,50
3863242,10,7,33,59%,41%,0,50
3842831,8,6,36,57%,43%,0,50
3833664,3,10,37,23%,77%,0,50
3799926,6,12,32,33%,67%,0,50
3603679,14,8,28,64%,36%,0,50
3575177,6,9,35,40%,60%,0,50
3532116,9,11,30,45%,55%,0,50
3523797,8,12,30,40%,60%,0,50
3505863,3,9,38,25%,75%,0,50
3485638,7,12,31,37%,63%,0,50
3469638,9,11,30,45%,55%,0,50
3469448,7,12,31,37%,63%,0,50
3469374,7,14,29,33%,67%,0,50
3469103,8,14,28,36%,64%,0,50
3468984,8,12,30,40%,60%,0,50
3337447,6,15,29,29%,71%,0,50
3332723,7,12,31,37%,63%,0,50
3321731,8,12,30,40%,60%,0,50
3257003,6,10,34,38%,63%,0,50
3256998,10,8,32,56%,44%,0,50
3255004,6,14,30,30%,70%,0,50
3254964,6,10,34,38%,63%,0,50
3217404,10,13,27,43%,57%,0,50
3209509,2,13,35,13%,87%,0,50
3115889,9,3,38,75%,25%,0,50
3106856,7,14,29,33%,67%,0,50
3098859,6,11,33,35%,65%,0,50
3098791,6,15,29,29%,71%,0,50
3098773,6,15,29,29%,71%,0,50
3097418,6,15,29,29%,71%,0,50
3052590,7,14,29,33%,67%,0,50
3045478,3,13,34,19%,81%,0,50
3030691,7,10,33,41%,59%,0,50
3029469,6,10,34,38%,63%,0,50
3029424,8,11,31,42%,58%,0,50
2982639,4,13,33,24%,76%,0,50
2849824,8,20,22,29%,71%,0,50
2839737,8,13,29,38%,62%,0,50
2820288,6,12,32,33%,67%,0,50
2817537,12,8,30,60%,40%,0,50
2689207,5,13,32,28%,72%,0,50
4255018,10,8,31,56%,44%,0,49
4250199,6,12,31,33%,67%,0,49
4244017,4,12,33,25%,75%,0,49
4241137,7,11,31,39%,61%,0,49
4228807,9,11,29,45%,55%,0,49
4221555,6,11,32,35%,65%,0,49
4202830,6,9,34,40%,60%,0,49
4202112,8,5,36,62%,38%,0,49
4197196,15,10,24,60%,40%,0,49
4190327,6,15,28,29%,71%,0,49
4173559,6,8,35,43%,57%,0,49
4173197,3,14,32,18%,82%,0,49
4171710,10,6,33,63%,38%,0,49
4171202,3,11,35,21%,79%,0,49
4171199,7,16,26,30%,70%,0,49
4171186,15,8,26,65%,35%,0,49
4171178,9,13,27,41%,59%,0,49
4170776,8,13,28,38%,62%,0,49
4161993,3,8,38,27%,73%,0,49
4161966,4,9,36,31%,69%,0,49
4158798,12,6,31,67%,33%,0,49
4158145,7,12,30,37%,63%,0,49
4154518,7,15,27,32%,68%,0,49
4154499,7,12,30,37%,63%,0,49
4147402,6,16,27,27%,73%,0,49
4106066,9,11,29,45%,55%,0,49
4079981,7,11,31,39%,61%,0,49
4073330,8,12,29,40%,60%,0,49
4072307,11,6,32,65%,35%,0,49
4072270,8,16,25,33%,67%,0,49
4072194,6,11,32,35%,65%,0,49
4072163,3,13,33,19%,81%,0,49
4036567,6,12,31,33%,67%,0,49
4036539,6,12,31,33%,67%,0,49
4036397,5,8,36,38%,62%,0,49
4031436,8,11,30,42%,58%,0,49
4025009,7,12,30,37%,63%,0,49
4010547,12,7,30,63%,37%,0,49
4006660,17,4,28,81%,19%,0,49
3999056,4,8,37,33%,67%,0,49
3999053,7,11,31,39%,61%,0,49
3998869,4,16,29,20%,80%,0,49
3989638,13,5,31,72%,28%,0,49
3989531,6,14,29,30%,70%,0,49
3980609,6,14,29,30%,70%,0,49
3979735,7,9,33,44%,56%,0,49
3979671,9,13,27,41%,59%,0,49
3974157,4,11,34,27%,73%,0,49
3973304,7,14,28,33%,67%,0,49
3961581,10,8,31,56%,44%,0,49
3961563,9,12,28,43%,57%,0,49
3961500,8,17,24,32%,68%,0,49
3961246,11,8,30,58%,42%,0,49
3960993,10,7,32,59%,41%,0,49
3960813,4,8,37,33%,67%,0,49
3943199,6,11,32,35%,65%,0,49
3893142,5,12,32,29%,71%,0,49
3891567,10,17,22,37%,63%,0,49
3890933,4,18,27,18%,82%,0,49
3890919,7,14,28,33%,67%,0,49
3890906,6,17,26,26%,74%,0,49
3890873,4,13,32,24%,76%,0,49
3890840,9,11,29,45%,55%,0,49
3867505,5,10,34,33%,67%,0,49
3866576,7,12,30,37%,63%,0,49
3864667,6,17,26,26%,74%,0,49
3863314,6,9,34,40%,60%,0,49
3863291,6,14,29,30%,70%,0,49
3862639,3,9,37,25%,75%,0,49
3846128,5,12,32,29%,71%,0,49
3839203,6,13,30,32%,68%,0,49
3829893,5,8,36,38%,62%,0,49
3799923,8,10,31,44%,56%,0,49
3722302,6,11,32,35%,65%,0,49
3580845,11,7,31,61%,39%,0,49
3508785,8,12,29,40%,60%,0,49
3500854,2,12,35,14%,86%,0,49
3479841,7,12,30,37%,63%,0,49
3469894,7,13,29,35%,65%,0,49
3469458,6,10,33,38%,63%,0,49
3332733,3,9,37,25%,75%,0,49
3332430,7,14,28,33%,67%,0,49
3318453,5,13,31,28%,72%,0,49
3256754,12,8,29,60%,40%,0,49
3256397,10,6,33,63%,38%,0,49
3255422,7,13,29,35%,65%,0,49
3255285,10,15,24,40%,60%,0,49
3255275,11,9,29,55%,45%,0,49
3255270,9,12,28,43%,57%,0,49
3207339,8,6,35,57%,43%,0,49
3128059,7,11,31,39%,61%,0,49
3098141,13,7,29,65%,35%,0,49
3069701,13,8,28,62%,38%,0,49
3067202,12,9,28,57%,43%,0,49
3030716,10,6,33,63%,38%,0,49
3030689,5,13,31,28%,72%,0,49
3030687,13,5,31,72%,28%,0,49
3030661,3,12,34,20%,80%,0,49
3017278,7,12,30,37%,63%,0,49
2978036,9,14,26,39%,61%,0,49
2863667,5,14,30,26%,74%,0,49
2862077,8,17,24,32%,68%,0,49
2856464,8,15,26,35%,65%,0,49
2855294,12,8,29,60%,40%,0,49
2841559,9,13,27,41%,59%,0,49
2821899,5,11,33,31%,69%,0,49
2734825,5,11,33,31%,69%,0,49
2695440,8,11,30,42%,58%,0,49
2695434,14,9,26,61%,39%,0,49
2678116,11,9,29,55%,45%,0,49
2678114,5,18,26,22%,78%,0,49
2666295,7,11,31,39%,61%,0,49
Z101,7,11,30,39%,61%,0,48
4294254,9,12,27,43%,57%,0,48
4273827,7,9,32,44%,56%,0,48
4271565,9,11,28,45%,55%,0,48
4234458,9,14,25,39%,61%,0,48
4234210,4,13,31,24%,76%,0,48
4229673,5,13,30,28%,72%,0,48
4219088,6,16,26,27%,73%,0,48
4185844,8,11,29,42%,58%,0,48
4173948,11,8,29,58%,42%,0,48
4171677,9,11,28,45%,55%,0,48
4171256,7,11,30,39%,61%,0,48
4170767,8,11,29,42%,58%,0,48
4170752,12,4,32,75%,25%,0,48
4169075,5,12,31,29%,71%,0,48
4161901,8,10,30,44%,56%,0,48
4161890,5,17,26,23%,77%,0,48
4161889,6,11,31,35%,65%,0,48
4161882,6,13,29,32%,68%,0,48
4158848,9,12,27,43%,57%,0,48
4158029,5,11,32,31%,69%,0,48
4154505,5,14,29,26%,74%,0,48
4154495,5,12,31,29%,71%,0,48
4144718,11,8,29,58%,42%,0,48
4135157,9,11,28,45%,55%,0,48
4111237,7,11,30,39%,61%,0,48
4092473,6,9,33,40%,60%,0,48
4086873,11,9,28,55%,45%,0,48
4086861,7,11,30,39%,61%,0,48
4086847,7,13,28,35%,65%,0,48
4084563,8,10,30,44%,56%,0,48
4084531,2,12,34,14%,86%,0,48
4081351,10,6,32,63%,38%,0,48
4045347,9,7,32,56%,44%,0,48
4036466,4,10,34,29%,71%,0,48
4031455,7,12,29,37%,63%,0,48
4006693,10,5,33,67%,33%,0,48
3999062,9,11,28,45%,55%,0,48
3999044,5,7,36,42%,58%,0,48
3998874,9,12,27,43%,57%,0,48
3997342,4,5,39,44%,56%,0,48
3997336,7,14,27,33%,67%,0,48
3989568,4,14,30,22%,78%,0,48
3988425,11,9,28,55%,45%,0,48
3980571,7,13,28,35%,65%,0,48
3980555,10,8,30,56%,44%,0,48
3980540,8,12,28,40%,60%,0,48
3973305,3,16,29,16%,84%,0,48
3963838,8,11,29,42%,58%,0,48
3961612,6,10,32,38%,63%,0,48
3961580,8,6,34,57%,43%,0,48
3961233,10,16,22,38%,62%,0,48
3960761,11,8,29,58%,42%,0,48
3960641,8,14,26,36%,64%,0,48
3944219,9,5,34,64%,36%,0,48
3892498,6,13,29,32%,68%,0,48
3891596,6,12,30,33%,67%,0,48
3890881,7,9,32,44%,56%,0,48
3890854,5,11,32,31%,69%,0,48
3867487,8,6,34,57%,43%,0,48
3866431,4,12,32,25%,75%,0,48
3864819,5,7,36,42%,58%,0,48
3864137,5,11,32,31%,69%,0,48
3839246,4,10,34,29%,71%,0,48
3753662,9,12,27,43%,57%,0,48
3733338,10,8,30,56%,44%,0,48
3733288,7,13,28,35%,65%,0,48
3664715,6,11,31,35%,65%,0,48
3609223,5,8,35,38%,62%,0,48
3526227,7,11,30,39%,61%,0,48
3469908,10,13,25,43%,57%,0,48
3469903,6,15,27,29%,71%,0,48
3469548,4,12,32,25%,75%,0,48
3469456,8,15,25,35%,65%,0,48
3469352,6,10,32,38%,63%,0,48
3469342,7,4,37,64%,36%,0,48
3469063,10,5,33,67%,33%,0,48
3468979,7,9,32,44%,56%,0,48
3468973,8,16,24,33%,67%,0,48
3318467,7,10,31,41%,59%,0,48
3298103,5,12,31,29%,71%,0,48
3256816,5,12,31,29%,71%,0,48
3255350,7,9,32,44%,56%,0,48
3254971,10,8,30,56%,44%,0,48
3242653,7,11,30,39%,61%,0,48
3202519,10,7,31,59%,41%,0,48
3137455,2,16,30,11%,89%,0,48
3106183,7,5,36,58%,42%,0,48
3098824,8,16,24,33%,67%,0,48
3098729,5,12,31,29%,71%,0,48
3098070,6,9,33,40%,60%,0,48
3069699,11,8,29,58%,42%,0,48
3065082,5,9,34,36%,64%,0,48
3052594,5,9,34,36%,64%,0,48
3039445,6,12,30,33%,67%,0,48
3030779,6,13,29,32%,68%,0,48
3030751,6,13,29,32%,68%,0,48
3030682,6,12,30,33%,67%,0,48
3029420,9,11,28,45%,55%,0,48
2994946,6,10,32,38%,63%,0,48
2980202,6,15,27,29%,71%,0,48
2944927,7,13,28,35%,65%,0,48
2867461,4,9,35,31%,69%,0,48
2861155,7,10,31,41%,59%,0,48
2841560,5,10,33,33%,67%,0,48
2840890,4,11,33,27%,73%,0,48
2840447,6,14,28,30%,70%,0,48
2827342,5,12,31,29%,71%,0,48
2818183,7,9,32,44%,56%,0,48
Z081,5,10,32,33%,67%,0,47
4278259,5,13,29,28%,72%,0,47
4271578,6,11,30,35%,65%,0,47
4271563,8,13,26,38%,62%,0,47
4174661,4,13,30,24%,76%,0,47
4174655,4,14,29,22%,78%,0,47
4174647,6,11,30,35%,65%,0,47
4174613,9,11,27,45%,55%,0,47
4173859,6,8,33,43%,57%,0,47
4173085,7,11,29,39%,61%,0,47
4171235,7,12,28,37%,63%,0,47
4169110,7,9,31,44%,56%,0,47
4169076,9,5,33,64%,36%,0,47
4161995,5,12,30,29%,71%,0,47
4161909,4,14,29,22%,78%,0,47
4161907,2,11,34,15%,85%,0,47
4161878,7,15,25,32%,68%,0,47
4161871,5,14,28,26%,74%,0,47
4161859,3,13,31,19%,81%,0,47
4161853,5,8,34,38%,62%,0,47
4154937,9,13,25,41%,59%,0,47
4154489,5,7,35,42%,58%,0,47
4150053,7,16,24,30%,70%,0,47
4150047,7,10,30,41%,59%,0,47
4144712,7,9,31,44%,56%,0,47
4104872,6,18,23,25%,75%,0,47
4104674,3,13,31,19%,81%,0,47
4101662,2,15,30,12%,88%,0,47
4091848,7,13,27,35%,65%,0,47
4086911,8,11,28,42%,58%,0,47
4086901,4,10,33,29%,71%,0,47
4086895,8,6,33,57%,43%,0,47
4084530,7,10,30,41%,59%,0,47
4084524,10,17,20,37%,63%,0,47
4081352,4,12,31,25%,75%,0,47
4073107,3,9,35,25%,75%,0,47
4072450,9,13,25,41%,59%,0,47
4065692,8,10,29,44%,56%,0,47
4044797,6,8,33,43%,57%,0,47
4038662,6,10,31,38%,63%,0,47
4036529,6,12,29,33%,67%,0,47
4018653,10,7,30,59%,41%,0,47
3999045,4,10,33,29%,71%,0,47
3998965,6,10,31,38%,63%,0,47
3998924,10,6,31,63%,38%,0,47
3998871,6,12,29,33%,67%,0,47
3989643,5,11,31,31%,69%,0,47
3989571,7,11,29,39%,61%,0,47
3974197,9,11,27,45%,55%,0,47
3961614,9,6,32,60%,40%,0,47
3961485,6,8,33,43%,57%,0,47
3961288,16,5,26,76%,24%,0,47
3961213,9,15,23,38%,63%,0,47
3960808,11,9,27,55%,45%,0,47
3943970,9,12,26,43%,57%,0,47
3922578,4,8,35,33%,67%,0,47
3891590,7,18,22,28%,72%,0,47
3891469,5,12,30,29%,71%,0,47
3890782,6,10,31,38%,63%,0,47
3867510,8,14,25,36%,64%,0,47
3864190,9,11,27,45%,55%,0,47
3864172,7,10,30,41%,59%,0,47
3863336,5,12,30,29%,71%,0,47
3862704,7,13,27,35%,65%,0,47
3862662,7,11,29,39%,61%,0,47
3829880,2,15,30,12%,88%,0,47
3799931,5,16,26,24%,76%,0,47
3664635,9,11,27,45%,55%,0,47
3650778,8,10,29,44%,56%,0,47
3609234,5,10,32,33%,67%,0,47
3604595,3,15,29,17%,83%,0,47
3581816,5,10,32,33%,67%,0,47
3495412,5,10,32,33%,67%,0,47
3486241,5,7,35,42%,58%,0,47
3469066,10,15,22,40%,60%,0,47
3469065,7,12,28,37%,63%,0,47
3469009,2,14,31,13%,88%,0,47
3468978,9,13,25,41%,59%,0,47
3340059,9,11,27,45%,55%,0,47
3332626,6,17,24,26%,74%,0,47
3301679,6,11,30,35%,65%,0,47
3280819,8,16,23,33%,67%,0,47
3256860,10,7,30,59%,41%,0,47
3256858,13,9,25,59%,41%,0,47
3256856,11,6,30,65%,35%,0,47
3256854,8,14,25,36%,64%,0,47
3216476,4,7,36,36%,64%,0,47
3207341,6,13,28,32%,68%,0,47
3158082,15,10,22,60%,40%,0,47
3115887,17,12,18,59%,41%,0,47
3106859,10,3,34,77%,23%,0,47
3104373,6,9,32,40%,60%,0,47
3098805,14,7,26,67%,33%,0,47
3098766,5,7,35,42%,58%,0,47
3098700,3,11,33,21%,79%,0,47
3098137,7,9,31,44%,56%,0,47
3052592,6,14,27,30%,70%,0,47
3052589,7,11,29,39%,61%,0,47
3049698,5,9,33,36%,64%,0,47
3038123,9,12,26,43%,57%,0,47
2862529,5,18,24,22%,78%,0,47
2843725,11,8,28,58%,42%,0,47
2690522,10,8,29,56%,44%,0,47
2689579,11,7,29,61%,39%,0,47
2689574,4,18,25,18%,82%,0,47
2681198,7,11,29,39%,61%,0,47
4263395,6,8,32,43%,57%,0,46
4255016,6,10,30,38%,63%,0,46
4234179,5,9,32,36%,64%,0,46
4221978,6,15,25,29%,71%,0,46
4215483,9,7,30,56%,44%,0,46
4214483,7,5,34,58%,42%,0,46
4196010,5,15,26,25%,75%,0,46
4190325,7,5,34,58%,42%,0,46
4174695,7,13,26,35%,65%,0,46
4174645,6,11,29,35%,65%,0,46
4174021,8,6,32,57%,43%,0,46
4173419,6,8,32,43%,57%,0,46
4171259,4,13,29,24%,76%,0,46
4171245,7,11,28,39%,61%,0,46
4171233,7,11,28,39%,61%,0,46
4171210,5,8,33,38%,62%,0,46
4171180,5,7,34,42%,58%,0,46
4170806,5,9,32,36%,64%,0,46
4170785,5,13,28,28%,72%,0,46
4170774,10,8,28,56%,44%,0,46
4170756,6,15,25,29%,71%,0,46
4170754,9,16,21,36%,64%,0,46
4170750,7,11,28,39%,61%,0,46
4169111,3,17,26,15%,85%,0,46
4161994,6,10,30,38%,63%,0,46
4161937,4,13,29,24%,76%,0,46
4161932,7,10,29,41%,59%,0,46
4161919,4,12,30,25%,75%,0,46
4158087,9,14,23,39%,61%,0,46
4154943,7,9,30,44%,56%,0,46
4154492,10,7,29,59%,41%,0,46
4154485,6,9,31,40%,60%,0,46
4147586,8,12,26,40%,60%,0,46
4145581,7,9,30,44%,56%,0,46
4144732,4,10,32,29%,71%,0,46
4105354,9,11,26,45%,55%,0,46
4101663,9,12,25,43%,57%,0,46
4086881,7,4,35,64%,36%,0,46
4084527,6,10,30,38%,63%,0,46
4031453,7,13,26,35%,65%,0,46
4021883,7,10,29,41%,59%,0,46
4006649,8,11,27,42%,58%,0,46
3998921,9,6,31,60%,40%,0,46
3998905,4,8,34,33%,67%,0,46
3998882,11,7,28,61%,39%,0,46
3990125,7,12,27,37%,63%,0,46
3989345,5,10,31,33%,67%,0,46
3984065,2,14,30,13%,88%,0,46
3982655,5,10,31,33%,67%,0,46
3981148,7,10,29,41%,59%,0,46
3980603,10,8,28,56%,44%,0,46
3980545,9,7,30,56%,44%,0,46
3980015,5,10,31,33%,67%,0,46
3961623,12,7,27,63%,37%,0,46
3961558,6,11,29,35%,65%,0,46
3961544,6,10,30,38%,63%,0,46
3961516,5,10,31,33%,67%,0,46
3961494,7,10,29,41%,59%,0,46
3961489,4,11,31,27%,73%,0,46
3961238,9,4,33,69%,31%,0,46
3960786,9,12,25,43%,57%,0,46
3951084,7,10,29,41%,59%,0,46
3915604,10,8,28,56%,44%,0,46
3891541,4,12,30,25%,75%,0,46
3891466,9,7,30,56%,44%,0,46
3891461,3,10,33,23%,77%,0,46
3890817,3,17,26,15%,85%,0,46
3866610,6,11,29,35%,65%,0,46
3864197,10,8,28,56%,44%,0,46
3863338,13,7,26,65%,35%,0,46
3863269,7,9,30,44%,56%,0,46
3842836,7,5,34,58%,42%,0,46
3839184,8,11,27,42%,58%,0,46
3839181,7,13,26,35%,65%,0,46
3829878,6,8,32,43%,57%,0,46
3664558,8,13,25,38%,62%,0,46
3609215,5,12,29,29%,71%,0,46
3581807,10,4,32,71%,29%,0,46
3575210,12,8,26,60%,40%,0,46
3508786,5,9,32,36%,64%,0,46
3503469,5,9,32,36%,64%,0,46
3500841,10,5,31,67%,33%,0,46
3489249,7,14,25,33%,67%,0,46
3469893,4,11,31,27%,73%,0,46
3469538,5,14,27,26%,74%,0,46
3469469,10,8,28,56%,44%,0,46
3469460,12,9,25,57%,43%,0,46
3469444,5,13,28,28%,72%,0,46
3280829,9,15,22,38%,63%,0,46
3257000,9,13,24,41%,59%,0,46
3256751,9,7,30,56%,44%,0,46
3256749,7,9,30,44%,56%,0,46
3256444,10,8,28,56%,44%,0,46
3256402,5,13,28,28%,72%,0,46
3256354,9,11,26,45%,55%,0,46
3256329,5,9,32,36%,64%,0,46
3255356,8,6,32,57%,43%,0,46
3255293,4,13,29,24%,76%,0,46
3098934,6,12,28,33%,67%,0,46
3098917,8,10,28,44%,56%,0,46
3098857,5,14,27,26%,74%,0,46
3098796,3,11,32,21%,79%,0,46
3098783,7,10,29,41%,59%,0,46
3074110,6,15,25,29%,71%,0,46
3052536,8,11,27,42%,58%,0,46
3038099,7,12,27,37%,63%,0,46
3038083,6,10,30,38%,63%,0,46
3037990,12,6,28,67%,33%,0,46
3030793,3,11,32,21%,79%,0,46
3030686,5,10,31,33%,67%,0,46
3030668,4,13,29,24%,76%,0,46
3029425,8,12,26,40%,60%,0,46
3021472,5,13,28,28%,72%,0,46
3014097,5,12,29,29%,71%,0,46
2999951,7,10,29,41%,59%,0,46
2980199,5,8,33,38%,62%,0,46
2944526,3,4,39,43%,57%,0,46
2868104,8,10,28,44%,56%,0,46
2850648,3,14,29,18%,82%,0,46
2830413,8,10,28,44%,56%,0,46
2727474,6,11,29,35%,65%,0,46
Z019,7,9,29,44%,56%,0,45
4264355,4,12,29,25%,75%,0,45
4255948,5,11,29,31%,69%,0,45
4242750,7,10,28,41%,59%,0,45
4231709,5,13,27,28%,72%,0,45
4205079,7,14,24,33%,67%,0,45
4194502,6,11,28,35%,65%,0,45
4174696,6,13,26,32%,68%,0,45
4173558,8,12,25,40%,60%,0,45
4173555,6,12,27,33%,67%,0,45
4173367,6,9,30,40%,60%,0,45
4171179,6,12,27,33%,67%,0,45
4170794,5,14,26,26%,74%,0,45
4170226,5,12,28,29%,71%,0,45
4169115,5,12,28,29%,71%,0,45
4161988,5,17,23,23%,77%,0,45
4161952,11,8,26,58%,42%,0,45
4161926,7,5,33,58%,42%,0,45
4161915,5,11,29,31%,69%,0,45
4161866,5,7,33,42%,58%,0,45
4154939,7,11,27,39%,61%,0,45
4154511,8,5,32,62%,38%,0,45
4154501,6,14,25,30%,70%,0,45
4154488,6,12,27,33%,67%,0,45
4154484,6,12,27,33%,67%,0,45
4150049,6,9,30,40%,60%,0,45
4147398,9,11,25,45%,55%,0,45
4147396,7,9,29,44%,56%,0,45
4104672,3,12,30,20%,80%,0,45
4093226,4,11,30,27%,73%,0,45
4086923,4,10,31,29%,71%,0,45
4084517,7,12,26,37%,63%,0,45
4081356,11,7,27,61%,39%,0,45
4044903,9,6,30,60%,40%,0,45
4036571,6,10,29,38%,63%,0,45
4036500,6,12,27,33%,67%,0,45
4032740,9,6,30,60%,40%,0,45
4025480,6,10,29,38%,63%,0,45
4003537,7,5,33,58%,42%,0,45
3999061,8,4,33,67%,33%,0,45
3998898,6,10,29,38%,63%,0,45
3993229,7,9,29,44%,56%,0,45
3989664,4,7,34,36%,64%,0,45
3989650,7,15,23,32%,68%,0,45
3984050,6,10,29,38%,63%,0,45
3980546,5,10,30,33%,67%,0,45
3961565,7,10,28,41%,59%,0,45
3961515,7,11,27,39%,61%,0,45
3961279,3,8,34,27%,73%,0,45
3961135,5,10,30,33%,67%,0,45
3960751,7,9,29,44%,56%,0,45
3960719,4,8,33,33%,67%,0,45
3943574,7,9,29,44%,56%,0,45
3922007,7,11,27,39%,61%,0,45
3893146,5,10,30,33%,67%,0,45
3893120,8,12,25,40%,60%,0,45
3890889,3,12,30,20%,80%,0,45
3890844,5,12,28,29%,71%,0,45
3866599,12,9,24,57%,43%,0,45
3866539,6,11,28,35%,65%,0,45
3866525,6,10,29,38%,63%,0,45
3866421,3,7,35,30%,70%,0,45
3864811,3,12,30,20%,80%,0,45
3863248,8,12,25,40%,60%,0,45
3833650,6,10,29,38%,63%,0,45
3770518,3,15,27,17%,83%,0,45
3753656,7,9,29,44%,56%,0,45
3753651,5,4,36,56%,44%,0,45
3740914,6,11,28,35%,65%,0,45
3733302,12,7,26,63%,37%,0,45
3609242,8,10,27,44%,56%,0,45
3598691,4,14,27,22%,78%,0,45
3523783,3,10,32,23%,77%,0,45
3517614,4,9,32,31%,69%,0,45
3505860,6,9,30,40%,60%,0,45
3497573,6,11,28,35%,65%,0,45
3469532,13,6,26,68%,32%,0,45
3469514,7,13,25,35%,65%,0,45
3469328,7,19,19,27%,73%,0,45
3469025,5,11,29,31%,69%,0,45
3332730,4,10,31,29%,71%,0,45
3256988,3,15,27,17%,83%,0,45
3256804,12,8,25,60%,40%,0,45
3256330,11,7,27,61%,39%,0,45
